seq,orientation,angular velocity,linear acceleration,secs,nsecs
1105570,"(-0.12225943058729172, -0.5568345785140991, -0.7278397679328918, 0.3810999393463135)","(1.3687654733657837, -0.9433087110519409, 0.19104860723018646)","(-0.20905151367187502, 0.853253173828125, 0.9438720703125001)",1624955782,356690645
1105571,"(-0.1230541467666626, -0.5597436428070068, -0.7257217168807983, 0.3806215822696686)","(1.325089693069458, -0.9987024664878845, 0.24644237756729126)","(-0.38012084960937503, 1.7298339843750001, 0.73392333984375)",1624955782,361732244
1105572,"(-0.1255778968334198, -0.5650240778923035, -0.7215813398361206, 0.37986618280410767)","(1.0848723649978638, -1.0983047485351562, 0.4648216664791107)","(-0.49900207519531253, 2.3157165527343753, 0.38894348144531254)",1624955782,366734266
1105573,"(-0.12728075683116913, -0.5674318671226501, -0.7194780111312866, 0.3796999454498291)","(1.0193586349487305, -1.1291974782943726, 0.6043713688850403)","(-0.6104064941406251, 2.6282470703125003, 0.130096435546875)",1624955782,371804475
1105574,"(-0.12916964292526245, -0.5696813464164734, -0.7173405885696411, 0.37973782420158386)","(0.9565079808235168, -1.112153172492981, 0.7332684397697449)","(-0.6057708740234375, 2.4431213378906254, -0.2074066162109375)",1624955782,376663923
1105575,"(-0.1312287151813507, -0.5717786550521851, -0.7151706218719482, 0.3799726068973541)","(0.8979184627532959, -1.0924458503723145, 0.8552412390708923)","(-0.7908966064453126, 2.1572082519531253, -0.2839691162109375)",1624955782,381716728
1105576,"(-0.1331879198551178, -0.5738413333892822, -0.7130473256111145, 0.38017183542251587)","(0.8041751384735107, -1.0477046966552734, 0.9548435211181641)","(-0.7587463378906251, 1.741497802734375, -0.6150421142578125)",1624955782,386750459
1105577,"(-0.13530445098876953, -0.5756728649139404, -0.7109666466712952, 0.38055211305618286)","(0.7162907719612122, -1.005094051361084, 1.0262162685394287)","(-0.6285003662109375, 1.25849609375, -0.6153411865234375)",1624955782,391733169
1105578,"(-0.13752925395965576, -0.5772607922554016, -0.7089617848396301, 0.3810890316963196)","(0.6337327361106873, -0.9646140336990356, 1.086403727531433)","(-0.7437927246093751, 0.7602416992187501, -0.4430755615234375)",1624955782,396723985
1105579,"(-0.13984361290931702, -0.5787194967269897, -0.7069464921951294, 0.3817775845527649)","(0.5985789895057678, -0.9225360155105591, 1.1263511180877686)","(-0.7603912353515625, -0.007476806640625001, -0.612799072265625)",1624955782,401719570
1105580,"(-0.1442711353302002, -0.5814909338951111, -0.7028939723968506, 0.383398175239563)","(0.6379938125610352, -0.8458369970321655, 1.0714900493621826)","(-0.7585968017578125, -1.3449279785156252, -0.051440429687500004)",1624955782,406734228
1105581,"(-0.1463659256696701, -0.5828384757041931, -0.700989305973053, 0.38404470682144165)","(0.6071011424064636, -0.852228581905365, 0.9969214797019958)","(-0.756353759765625, -1.8935760498046876, 0.259295654296875)",1624955782,411758661
1105582,"(-0.14836134016513824, -0.5842275619506836, -0.6991480588912964, 0.3845244348049164)","(0.6097642779350281, -0.8676748871803284, 0.9042434692382812)","(-0.68427734375, -2.23885498046875, 0.5561248779296876)",1624955782,416690349
1105583,"(-0.15019121766090393, -0.585785984992981, -0.6972887516021729, 0.3848191499710083)","(0.6843328475952148, -0.8948391675949097, 0.7939885258674622)","(-0.7813262939453126, -2.386895751953125, 0.468646240234375)",1624955782,421770811
1105584,"(-0.151837557554245, -0.5874901413917542, -0.6953988671302795, 0.38499489426612854)","(0.762097179889679, -0.8959044218063354, 0.7034410238265991)","(-0.8560943603515626, -2.6434997558593754, 0.5606109619140626)",1624955782,426676034
1105585,"(-0.15331095457077026, -0.5892818570137024, -0.6935220956802368, 0.38505810499191284)","(0.8084361553192139, -0.885784387588501, 0.6139587759971619)","(-0.8417388916015626, -2.7257446289062504, 0.42886962890625)",1624955782,431703805
1105586,"(-0.1546132117509842, -0.5911251306533813, -0.6917105317115784, 0.38497063517570496)","(0.8265457153320312, -0.8767296671867371, 0.506367027759552)","(-0.6658843994140625, -2.988330078125, 0.622967529296875)",1624955782,436755180
1105587,"(-0.15686920285224915, -0.5949428081512451, -0.6884240508079529, 0.3840669095516205)","(0.8297414779663086, -0.930525541305542, 0.2491055428981781)","(-0.5132080078125001, -2.513702392578125, 0.7303344726562501)",1624955782,441722154
1105588,"(-0.15776410698890686, -0.5971558690071106, -0.6866775155067444, 0.3833918869495392)","(0.9538448452949524, -0.9667445421218872, 0.17666752636432648)","(-0.48075866699218756, -1.7911437988281251, 0.619976806640625)",1624955782,446727752
1105589,"(-0.1586255431175232, -0.5993947386741638, -0.6849405765533447, 0.3826490342617035)","(0.9602364301681519, -0.9784624576568604, 0.1431116759777069)","(-0.5860321044921876, -1.0501922607421876, 0.41944885253906256)",1624955782,451716899
1105590,"(-0.15944844484329224, -0.6015633940696716, -0.6832379698753357, 0.3819471299648285)","(0.9708890914916992, -0.9742013812065125, 0.15163379907608032)","(-0.403448486328125, -0.2944366455078125, 0.42782287597656254)",1624955782,456732273
1105591,"(-0.1602289080619812, -0.6037709712982178, -0.6814998388290405, 0.3812418282032013)","(1.0017818212509155, -0.976331889629364, 0.15163379907608032)","(-0.25884704589843754, 0.0112152099609375, 0.5613586425781251)",1624955782,461750507
1105592,"(-0.16108165681362152, -0.6059458255767822, -0.6798288226127625, 0.3804143965244293)","(0.9447900652885437, -1.02480149269104, 0.15909065306186676)","(-0.366961669921875, 0.47956237792968753, 0.5848358154296875)",1624955782,466763257
1105593,"(-0.16210941970348358, -0.6079499125480652, -0.6783319115638733, 0.37945127487182617)","(0.7919245958328247, -1.069542646408081, 0.17720015347003937)","(-0.3602325439453125, 0.977667236328125, 0.5194885253906251)",1624955782,471733331
1105594,"(-0.16325363516807556, -0.6099714040756226, -0.6767995357513428, 0.37845146656036377)","(0.7695540189743042, -1.1142836809158325, 0.23152866959571838)","(-0.40240173339843754, 1.41461181640625, 0.39791564941406254)",1624955782,476739168
1105595,"(-0.16584829986095428, -0.6146913170814514, -0.672888457775116, 0.37665632367134094)","(0.9927269816398621, -1.2021681070327759, 0.34870779514312744)","(-0.585882568359375, 1.7426940917968752, -0.09405822753906251)",1624955782,481761932
1105596,"(-0.16719873249530792, -0.617024838924408, -0.6709029674530029, 0.375784695148468)","(0.9048426747322083, -1.181928038597107, 0.43605953454971313)","(-0.8239440917968751, 1.8723419189453125, -0.483599853515625)",1624955782,486751556
1105597,"(-0.16865254938602448, -0.6192118525505066, -0.6689144968986511, 0.375081866979599)","(0.8473183512687683, -1.1313279867172241, 0.5292702317237854)","(-0.8104858398437501, 1.9095764160156252, -0.6410614013671876)",1624955782,491764307
1105598,"(-0.17013606429100037, -0.6213223934173584, -0.6668840646743774, 0.37453678250312805)","(0.8329373002052307, -1.07486891746521, 0.5979797840118408)","(-1.0666412353515626, 1.6429534912109376, -0.886151123046875)",1624955782,496710300
1105599,"(-0.17171183228492737, -0.6233596205711365, -0.6647628545761108, 0.3742033839225769)","(0.8377309441566467, -1.0327908992767334, 0.691723108291626)","(-1.0812957763671875, 1.3464233398437502, -0.9598724365234376)",1624955782,501721858
1105600,"(-0.173318013548851, -0.6253784894943237, -0.6624988317489624, 0.37410950660705566)","(0.881406843662262, -0.9667445421218872, 0.7556390166282654)","(-0.8354583740234376, 0.899908447265625, -1.1484375)",1624955782,506700515
1105601,"(-0.1748446375131607, -0.6273781657218933, -0.6601228713989258, 0.37425097823143005)","(0.9442574381828308, -0.8793928027153015, 0.7950537800788879)","(-0.9066375732421875, 0.354998779296875, -1.194195556640625)",1624955782,511699676
1105602,"(-0.1763143092393875, -0.6292807459831238, -0.6577488780021667, 0.3745470345020294)","(0.9527795910835266, -0.8090853095054626, 0.7939885258674622)","(-0.6957916259765625, -0.05921630859375, -1.0223785400390626)",1624955782,516730308
1105603,"(-0.1787317991256714, -0.6330657601356506, -0.6528563499450684, 0.375581294298172)","(1.1184282302856445, -0.6748619675636292, 0.7508453130722046)","(-0.726446533203125, -1.0020416259765625, -0.45249633789062504)",1624955782,521751880
1105604,"(-0.17961385846138, -0.6350936889648438, -0.650285542011261, 0.3761962652206421)","(1.2324116230010986, -0.6354471445083618, 0.7055715322494507)","(-0.57421875, -1.4132659912109375, -0.0945068359375)",1624955782,526716470
1105605,"(-0.18028977513313293, -0.6372542977333069, -0.6476508975028992, 0.3767637014389038)","(1.3208285570144653, -0.6162723898887634, 0.6326009035110474)","(-0.634930419921875, -1.8458740234375002, 0.7345214843750001)",1624955782,531766414
1105606,"(-0.18085820972919464, -0.6395323276519775, -0.6449852585792542, 0.3772038221359253)","(1.3719613552093506, -0.6439692974090576, 0.5601629018783569)","(-0.5449096679687501, -2.0891693115234378, 1.3888916015625001)",1624955782,536711215
1105607,"(-0.1814209222793579, -0.6419012546539307, -0.6423383951187134, 0.37742629647254944)","(1.3762223720550537, -0.7190704345703125, 0.4845290780067444)","(-0.5582183837890625, -2.02352294921875, 2.050588989257813)",1624955782,541731595
1105608,"(-0.18213559687137604, -0.6438226699829102, -0.6400991082191467, 0.37761375308036804)","(1.2654348611831665, -0.8261295557022095, 0.4158194959163666)","(-0.590069580078125, -1.6689727783203125, 2.5012908935546876)",1624955782,546685695
1105609,"(-0.18299779295921326, -0.6457165479660034, -0.6379722952842712, 0.3775622844696045)","(1.173822045326233, -0.9220033884048462, 0.3929162919521332)","(-0.36741027832031253, -1.1331848144531251, 2.49306640625)",1624955782,551754713
1105610,"(-0.1839960813522339, -0.6475976705551147, -0.6359372735023499, 0.377288281917572)","(1.1019166707992554, -1.0232036113739014, 0.39504683017730713)","(-0.6030792236328125, -0.7034179687500001, 2.5670867919921876)",1624955782,556787252
1105611,"(-0.18650737404823303, -0.6514143943786621, -0.6320145130157471, 0.3760744333267212)","(0.9362679719924927, -1.2202775478363037, 0.4003731608390808)","(-0.7476806640625, 0.09316101074218751, 2.0843841552734377)",1624955782,561692237
1105612,"(-0.1881657987833023, -0.6531960368156433, -0.6302446126937866, 0.37512704730033875)","(0.7466508150100708, -1.2927155494689941, 0.41315633058547974)","(-0.46595458984375004, 0.274847412109375, 1.3573394775390626)",1624955782,566683530
1105613,"(-0.1899125874042511, -0.655044436454773, -0.6284430623054504, 0.3740445375442505)","(0.7072359919548035, -1.3326630592346191, 0.44884270429611206)","(-0.628948974609375, 0.881964111328125, 0.7286895751953125)",1624955782,571709394
1105614,"(-0.19177475571632385, -0.656925618648529, -0.6265400052070618, 0.3729863464832306)","(0.7162907719612122, -1.3592946529388428, 0.5180849432945251)","(-0.7261474609375, 1.00787353515625, 0.5181427001953125)",1624955782,576770782
1105615,"(-0.19381143152713776, -0.6587851643562317, -0.6245843768119812, 0.3719322085380554)","(0.659831702709198, -1.3694146871566772, 0.6001102924346924)","(-0.8873474121093751, 1.1455963134765625, -0.09794616699218751)",1624955782,581800222
1105616,"(-0.19602428376674652, -0.6605234146118164, -0.6226192116737366, 0.370983362197876)","(0.5879263281822205, -1.3427830934524536, 0.6640262007713318)","(-0.6775482177734375, 0.86551513671875, -0.4714874267578125)",1624955782,586707830
1105617,"(-0.19831238687038422, -0.6622092127799988, -0.6205888986587524, 0.3701567053794861)","(0.5698168277740479, -1.2969766855239868, 0.7220831513404846)","(-0.7134368896484375, 0.5833404541015625, -0.8647674560546875)",1624955782,591709375
1105618,"(-0.20052610337734222, -0.6639931797981262, -0.618375837802887, 0.3694722354412079)","(0.683800220489502, -1.2746061086654663, 0.7444537281990051)","(-0.7261474609375, 0.340643310546875, -0.7627838134765625)",1624955782,596663951
1105619,"(-0.2044360339641571, -0.6680238842964172, -0.6133841872215271, 0.36838412284851074)","(0.8595688939094543, -1.1467742919921875, 0.7295399904251099)","(-0.8450286865234375, 0.25181884765625, -1.382611083984375)",1624955782,601735591
1105620,"(-0.20620955526828766, -0.6699492931365967, -0.6109028458595276, 0.3680225908756256)","(0.8691563010215759, -1.057824730873108, 0.7316705584526062)","(-0.79373779296875, 0.24389343261718752, -1.4279205322265627)",1624955782,606699943
1105621,"(-0.20785808563232422, -0.6718918085098267, -0.6082905530929565, 0.3678811192512512)","(0.9676932692527771, -0.9848540425300598, 0.7646937370300293)","(-0.714483642578125, 0.1610504150390625, -1.215130615234375)",1624955782,611706256
1105622,"(-0.20940880477428436, -0.6738171577453613, -0.6056045293807983, 0.3679116368293762)","(1.028946042060852, -0.9214707612991333, 0.7961190342903137)","(-0.6021820068359376, 0.2615386962890625, -1.0271636962890627)",1624955782,616798400
1105623,"(-0.21092653274536133, -0.6756402850151062, -0.6029422879219055, 0.3680735230445862)","(1.0177607536315918, -0.8591527938842773, 0.811032772064209)","(-0.5957519531250001, 0.013906860351562501, -0.9281707763671876)",1624955782,621673822
1105624,"(-0.21239131689071655, -0.6774085164070129, -0.6002899408340454, 0.36831605434417725)","(1.0268155336380005, -0.8213358521461487, 0.823283314704895)","(-0.6180328369140625, 0.039926147460937506, -0.7494750976562501)",1624955782,626751184
1105625,"(-0.21378813683986664, -0.6791865825653076, -0.5975255370140076, 0.3687278628349304)","(1.1131019592285156, -0.7883126735687256, 0.8392623066902161)","(-0.61728515625, -0.36307373046875, -0.36516723632812503)",1624955782,631767749
1105626,"(-0.21633793413639069, -0.6827412247657776, -0.5919175148010254, 0.3697185516357422)","(1.2036494016647339, -0.7803232073783875, 0.7993148565292358)","(-0.5665924072265626, -0.7376617431640625, 0.52158203125)",1624955782,636758804
1105627,"(-0.21764659881591797, -0.6845420598983765, -0.5891178846359253, 0.37009143829345703)","(1.1621041297912598, -0.8085526823997498, 0.794521152973175)","(-0.62147216796875, -1.01624755859375, 0.9398345947265626)",1624955782,641768455
1105628,"(-0.21900007128715515, -0.6863605976104736, -0.5863324403762817, 0.3703477680683136)","(1.1434619426727295, -0.8580875396728516, 0.7732158899307251)","(-0.60831298828125, -1.3094879150390626, 1.158306884765625)",1624955782,646705389
1105629,"(-0.22034889459609985, -0.6882397532463074, -0.5835444331169128, 0.37046369910240173)","(1.1471904516220093, -0.9108180999755859, 0.729007363319397)","(-0.708203125, -1.7234039306640627, 1.340142822265625)",1624955782,651694297
1105630,"(-0.22173883020877838, -0.6901708841323853, -0.5807614922523499, 0.3704148232936859)","(1.136005163192749, -0.9811255931854248, 0.6922557353973389)","(-0.5962005615234376, -1.8080413818359375, 1.4042938232421875)",1624955782,656723976
1105631,"(-0.2231217920780182, -0.6921256184577942, -0.5780304074287415, 0.37020930647850037)","(1.111504077911377, -1.0269320011138916, 0.637927234172821)","(-0.7645782470703125, -1.9324554443359376, 1.2970764160156252)",1624955782,661735534
1105632,"(-0.2245052307844162, -0.6940494775772095, -0.5754172205924988, 0.3698424696922302)","(1.0502513647079468, -1.0604878664016724, 0.5793376564979553)","(-0.6868194580078125, -2.025018310546875, 1.1174835205078126)",1624955782,666708946
1105633,"(-0.2258409559726715, -0.6959852576255798, -0.5728669762611389, 0.3693508207798004)","(1.028946042060852, -1.0828584432601929, 0.5202154517173767)","(-0.6404632568359375, -2.277435302734375, 0.899609375)",1624955782,671739339
1105634,"(-0.22811928391456604, -0.700129508972168, -0.5676900744438171, 0.3681108355522156)","(1.1173629760742188, -1.1030983924865723, 0.38013312220573425)","(-0.6223693847656251, -2.4476074218750004, 0.6122009277343751)",1624955782,676735639
