seq,orientation,angular velocity,linear acceleration,secs,nsecs
1093878,"(0.045935798436403275, -0.09991078078746796, -0.7287840247154236, 0.6758477091789246)","(0.0039281644858419895, -0.019457729533314705, -0.009620673954486847)","(-0.035589599609375, -0.12396545410156251, 0.25376281738281253)",1624948032,712169647
1093879,"(0.045927878469228745, -0.09986760467290878, -0.7287883162498474, 0.6758500337600708)","(-0.004061322193592787, -0.010402977466583252, -0.005359613802284002)","(-0.10691833496093751, -0.1423583984375, 0.26796875000000003)",1624948032,717154979
1093880,"(0.04593686759471893, -0.09985058009624481, -0.7287904024124146, 0.6758496761322021)","(-0.01950766332447529, -0.0024134907871484756, -0.003761716652661562)","(-0.07312316894531251, 0.0348419189453125, 0.3349609375)",1624948032,722118377
1093881,"(0.04593402147293091, -0.09982515871524811, -0.7287929654121399, 0.6758508682250977)","(-0.008322382345795631, 0.003445466049015522, 0.0026298726443201303)","(-0.06325378417968751, -0.055627441406250006, 0.2630340576171875)",1624948032,737209320
1093882,"(0.04599681496620178, -0.09990208595991135, -0.7287825345993042, 0.675846517086029)","(0.019374504685401917, 0.018359174951910973, -0.002163819270208478)","(0.0657958984375, 0.0668426513671875, -0.27245483398437503)",1624948032,738095045
1093883,"(0.04599681496620178, -0.09990208595991135, -0.7287825345993042, 0.675846517086029)","(0.019374504685401917, 0.018359174951910973, -0.002163819270208478)","(0.0657958984375, 0.0668426513671875, -0.27245483398437503)",1624948032,739079952
1093884,"(0.04599681496620178, -0.09990208595991135, -0.7287825345993042, 0.675846517086029)","(0.019374504685401917, 0.018359174951910973, -0.002163819270208478)","(0.0657958984375, 0.0668426513671875, -0.27245483398437503)",1624948032,742097854
1093885,"(0.04600502550601959, -0.09992143511772156, -0.7287807464599609, 0.6758449673652649)","(0.00712395878508687, 0.00664126081392169, 0.009554094634950161)","(0.0179443359375, 0.04725341796875, -0.26273498535156253)",1624948032,747091770
1093886,"(0.04602339118719101, -0.09994623810052872, -0.7287787795066833, 0.6758421659469604)","(0.00712395878508687, 0.011434952728450298, -0.002163819270208478)","(-0.0061309814453125, 0.0897216796875, -0.33451232910156253)",1624948032,752135276
1093887,"(0.04601341485977173, -0.09995512664318085, -0.7287775278091431, 0.6758429408073425)","(0.003395531792193651, -0.007207182701677084, 0.006358299870043993)","(0.0557769775390625, -0.039477539062500004, -0.17166748046875002)",1624948032,757106065
1093888,"(0.04597703740000725, -0.09995223581790924, -0.7287765741348267, 0.6758468747138977)","(0.0039281644858419895, -0.0024134907871484756, -0.0032290841918438673)","(0.131890869140625, -0.12501220703125002, 0.08658142089843751)",1624948032,762141466
1093889,"(0.04597250372171402, -0.09995106607675552, -0.7287765145301819, 0.6758474111557007)","(-0.007789749652147293, -0.015729302540421486, -0.003761716652661562)","(0.017047119140625, -0.00538330078125, 0.0817962646484375)",1624948032,767154932
1093890,"(0.04596912860870361, -0.09992924332618713, -0.7287787199020386, 0.6758484840393066)","(-0.0019307925831526518, -0.015196669846773148, -0.0032290841918438673)","(0.0315521240234375, -0.05757141113281251, 0.38311157226562503)",1624948032,772105693
1093891,"(0.045944370329380035, -0.09990119189023972, -0.7287808060646057, 0.6758520603179932)","(-0.014713970944285393, -0.007207182701677084, -0.003761716652661562)","(0.012411499023437501, -0.13817138671875, 0.2920440673828125)",1624948032,777143716
1093892,"(0.04594576358795166, -0.09990252554416656, -0.7287806868553162, 0.6758518815040588)","(0.004993429407477379, 0.004510730970650911, 0.004760402720421553)","(0.012411499023437501, 0.05308532714843751, 0.2106964111328125)",1624948032,782121181
1093893,"(0.045934781432151794, -0.09989974647760391, -0.7287806272506714, 0.6758531332015991)","(-0.0019307925831526518, 0.0018475687829777598, -0.002163819270208478)","(0.0411224365234375, -0.0183929443359375, 0.1580596923828125)",1624948032,787177801
1093894,"(0.04593755677342415, -0.09989620000123978, -0.7287811040878296, 0.6758529543876648)","(0.0028628993313759565, 0.020489703863859177, 0.0020972401835024357)","(-0.0258697509765625, -0.0088226318359375, -0.014205932617187502)",1624948032,792115211
1093895,"(0.04594743251800537, -0.09990062564611435, -0.72878098487854, 0.6758517622947693)","(0.006591326557099819, 0.01090232003480196, 0.0010319753782823682)","(-0.02093505859375, 0.057870483398437506, 0.0336456298828125)",1624948032,797162055
1093896,"(0.04591481760144234, -0.09992524236440659, -0.728777289390564, 0.6758543252944946)","(0.00818922370672226, 0.01569601148366928, 0.0020972401835024357)","(0.19828491210937502, -0.05682373046875001, -0.16239624023437502)",1624948032,802121877
1093897,"(0.045917265117168427, -0.09993606805801392, -0.728776216506958, 0.6758537292480469)","(0.015113445930182934, 0.013565482571721077, -0.0016311868093907833)","(0.011663818359375001, 0.00044860839843750003, -0.229388427734375)",1624948032,807135581
1093898,"(0.045916374772787094, -0.09996535629034042, -0.7287731170654297, 0.6758527755737305)","(0.010852386243641376, -0.006141917780041695, 0.0015646078391000628)","(0.0829925537109375, -0.019140625, -0.21009826660156253)",1624948032,812137365
1093899,"(0.045912325382232666, -0.09998221695423126, -0.7287712097167969, 0.6758526563644409)","(-0.01045291218906641, -0.008805080316960812, -0.009620673954486847)","(0.07312316894531251, 0.047702026367187504, -0.009121704101562501)",1624948032,817181348
1093900,"(0.04591063782572746, -0.09997681528329849, -0.7287716865539551, 0.6758530139923096)","(-0.013116073794662952, -0.016794566065073013, -0.002163819270208478)","(-0.0082244873046875, -0.0095703125, 0.0913665771484375)",1624948032,822134733
1093901,"(0.045905523002147675, -0.0999716967344284, -0.7287720441818237, 0.6758537292480469)","(-0.008322382345795631, -0.01253350730985403, -0.002163819270208478)","(0.020486450195312502, 0.02392578125, 0.3019134521484375)",1624948032,837232589
1093902,"(0.045905523002147675, -0.0999716967344284, -0.7287720441818237, 0.6758537292480469)","(-0.008322382345795631, -0.01253350730985403, -0.002163819270208478)","(0.020486450195312502, 0.02392578125, 0.3019134521484375)",1624948032,837787151
1093903,"(0.04584234952926636, -0.09989484399557114, -0.7287779450416565, 0.6758630275726318)","(-0.007789749652147293, 0.0018475687829777598, 0.0015646078391000628)","(0.025421142578125003, 0.021084594726562503, 0.37802734375)",1624948032,838657140
1093904,"(0.045847851783037186, -0.09987834841012955, -0.7287798523902893, 0.6758629679679871)","(0.006058693863451481, 0.010369688272476196, -0.008022775873541832)","(-0.06998291015625001, -0.012261962890625, 0.16269531250000002)",1624948032,842121124
1093905,"(0.045847851783037186, -0.09987834841012955, -0.7287798523902893, 0.6758629679679871)","(0.006058693863451481, 0.010369688272476196, -0.008022775873541832)","(-0.06998291015625001, -0.012261962890625, 0.16269531250000002)",1624948032,847090721
1093906,"(0.04585136100649834, -0.09991750121116638, -0.7287759184837341, 0.6758612990379333)","(0.012982916086912155, 0.005575995892286301, 0.005825667176395655)","(0.1592559814453125, 0.08284301757812501, -0.1673309326171875)",1624948032,852196931
1093907,"(0.04586208611726761, -0.09993413090705872, -0.7287744879722595, 0.6758595705032349)","(0.017243975773453712, 0.008771790191531181, -0.003761716652661562)","(0.0013458251953125, 0.05383300781250001, -0.22475280761718752)",1624948032,857095956
1093908,"(0.04586374759674072, -0.09995190054178238, -0.7287726998329163, 0.6758587956428528)","(-0.0024634250439703465, 0.00930442288517952, 0.004760402720421553)","(0.0393280029296875, 0.024822998046875003, -0.229388427734375)",1624948032,862151384
1093909,"(0.04585342854261398, -0.09998047351837158, -0.7287693619728088, 0.6758588552474976)","(-0.007257116958498955, 0.009837055578827858, -0.0032290841918438673)","(0.12501220703125002, 0.029309082031250003, -0.205462646484375)",1624948032,867143154
1093910,"(0.04585505276918411, -0.1000092476606369, -0.7287663817405701, 0.6758577227592468)","(-0.007789749652147293, -0.007739815395325422, -0.005892246495932341)","(0.09106750488281251, 0.10542297363281251, -0.052188110351562504)",1624948032,872140884
1093911,"(0.04586052894592285, -0.10001125186681747, -0.7287663817405701, 0.6758570671081543)","(-0.005126587115228176, -0.0029461232479661703, 0.006890932098031044)","(-0.018841552734375003, 0.0145050048828125, -0.052188110351562504)",1624948032,877099037
1093912,"(0.045845091342926025, -0.100001759827137, -0.7287667989730835, 0.6758590340614319)","(-0.004593954887241125, -0.020522993057966232, -0.003761716652661562)","(0.038430786132812506, -0.047402954101562506, 0.22056579589843753)",1624948032,882122993
1093913,"(0.04585561528801918, -0.0999411940574646, -0.7287735342979431, 0.6758599877357483)","(-0.014713970944285393, -0.01732719875872135, -3.3289528801105917e-05)","(-0.23342590332031252, -0.12800292968750002, 0.3446807861328125)",1624948032,887114048
1093914,"(0.045836567878723145, -0.09990943968296051, -0.728776216506958, 0.6758630871772766)","(-0.016311869025230408, -0.00933771301060915, 0.006358299870043993)","(-0.0035888671875000003, 0.03050537109375, 0.40673828125000006)",1624948032,892095327
1093915,"(0.04581699147820473, -0.09990578889846802, -0.7287759184837341, 0.6758652925491333)","(-0.0019307925831526518, -0.0013482258655130863, 0.0010319753782823682)","(0.07760925292968751, -0.031402587890625, 0.2583984375)",1624948032,897145748
1093916,"(0.04581381008028984, -0.09987759590148926, -0.7287787795066833, 0.6758666038513184)","(0.010852386243641376, -0.00028296097298152745, 0.005293034948408604)","(-0.0847869873046875, -0.10751647949218751, 0.0764129638671875)",1624948032,902096748
1093917,"(0.045824382454156876, -0.09988892823457718, -0.7287779450416565, 0.675865113735199)","(0.016711343079805374, 0.011967585422098637, 0.006358299870043993)","(0.0013458251953125, 0.0883758544921875, 0.03828125)",1624948032,907069444
1093918,"(0.04583904892206192, -0.09988325089216232, -0.7287790775299072, 0.6758637428283691)","(0.010852386243641376, 0.00930442288517952, 0.003162505105137825)","(-0.0844879150390625, 0.0070281982421875, -0.10048828125)",1624948032,912148237
1093919,"(0.04583556950092316, -0.09988480061292648, -0.7287787795066833, 0.675864040851593)","(0.006591326557099819, 0.017293909564614296, 0.0026298726443201303)","(0.006280517578125, -0.0408233642578125, -0.153125)",1624948032,917145252
1093920,"(0.04582718759775162, -0.09989654272794724, -0.728777289390564, 0.6758645176887512)","(0.0039281644858419895, 0.004510730970650911, 0.0010319753782823682)","(0.05383300781250001, -0.040972900390625004, -0.2583984375)",1624948032,922124385
1093921,"(0.045847102999687195, -0.09993396699428558, -0.7287740111351013, 0.675861120223999)","(-0.002996057504788041, -0.006141917780041695, 0.0026298726443201303)","(0.024972534179687502, 0.07312316894531251, -0.22953796386718753)",1624948032,927371501
1093922,"(0.0458325557410717, -0.09995179623365402, -0.7287716269493103, 0.6758620738983154)","(0.004993429407477379, -0.008272447623312473, 0.0004993429174646735)","(0.11065673828125001, -0.0034393310546875, -0.0907684326171875)",1624948032,932172060
1093923,"(0.04583505168557167, -0.09995435923337936, -0.728771448135376, 0.6758617162704468)","(0.006058693863451481, -0.015196669846773148, 0.0026298726443201303)","(0.00538330078125, 0.039477539062500004, 0.10542297363281251)",1624948032,937163591
1093924,"(0.04583390802145004, -0.09994197636842728, -0.7287726998329163, 0.6758622527122498)","(-0.006724484730511904, -0.02105562575161457, -0.004294348880648613)","(-0.0183929443359375, 0.015850830078125003, 0.3303253173828125)",1624948032,942143440
1093925,"(0.04581368342041969, -0.09993255883455276, -0.7287729978561401, 0.6758646965026855)","(-0.013116073794662952, -0.018392464146018028, 0.004760402720421553)","(0.06280517578125, -0.04605712890625, 0.3063995361328125)",1624948032,947123765
1093926,"(0.0458187498152256, -0.09989440441131592, -0.7287772297859192, 0.6758654713630676)","(-0.0035286899656057358, -0.01785983145236969, 0.0020972401835024357)","(-0.13278808593750002, -0.0599639892578125, 0.34453125)",1624948032,952178955
1093927,"(0.045811496675014496, -0.09987989813089371, -0.7287784814834595, 0.6758667230606079)","(0.003395531792193651, -0.008272447623312473, 0.0015646078391000628)","(-0.0035888671875000003, -0.016598510742187503, 0.3204559326171875)",1624948032,957099676
1093928,"(0.04581968113780022, -0.09986981749534607, -0.7287797927856445, 0.6758662462234497)","(-0.007257116958498955, 0.00397809874266386, 0.003162505105137825)","(-0.055926513671875004, 0.026617431640625, 0.1816864013671875)",1624948032,962149858
1093929,"(0.045792900025844574, -0.09988106042146683, -0.7287777066230774, 0.6758686900138855)","(0.010319753549993038, 0.0013149363221600652, 0.005825667176395655)","(0.06325378417968751, 0.0411224365234375, -0.0001495361328125)",1624948032,967094421
1093930,"(0.04578964412212372, -0.09987571090459824, -0.7287781834602356, 0.6758691668510437)","(0.00552606163546443, 0.01889180764555931, 0.0036951375659555197)","(-0.018093872070312503, -0.06400146484375001, -0.1389190673828125)",1624948032,972154140
1093931,"(0.04580661281943321, -0.09990781545639038, -0.7287753820419312, 0.6758663058280945)","(0.001797634526155889, 0.016761276870965958, -0.0016311868093907833)","(0.024673461914062503, 0.1123016357421875, -0.33974609375000003)",1624948032,977141857
1093932,"(0.04579086974263191, -0.09993255883455276, -0.7287722229957581, 0.6758670806884766)","(0.0007323696045204997, 0.004510730970650911, 0.0100867273285985)","(0.12949829101562502, -0.012261962890625, -0.23925781250000003)",1624948032,982195854
1093933,"(0.045796945691108704, -0.09995249658823013, -0.72877037525177, 0.6758657693862915)","(0.006058693863451481, 0.003445466049015522, -0.002163819270208478)","(0.038430786132812506, 0.07357177734375, -0.1146942138671875)",1624948032,987057209
1093934,"(0.04577445983886719, -0.09994880855083466, -0.7287699580192566, 0.6758682727813721)","(-0.0035286899656057358, -0.005076652858406305, -0.0016311868093907833)","(0.06205749511718751, -0.12232055664062501, -0.11947937011718751)",1624948032,992132663
1093935,"(0.04575848579406738, -0.0999460443854332, -0.7287697196006775, 0.6758700013160706)","(-0.0035286899656057358, -0.015196669846773148, 0.0015646078391000628)","(0.0569732666015625, -0.045458984375000004, 0.11484375000000001)",1624948032,997119426
1093936,"(0.04575171694159508, -0.09993951767683029, -0.7287701368331909, 0.675870954990387)","(-0.0035286899656057358, -0.009870344772934914, -0.0032290841918438673)","(0.004336547851562501, -0.0405242919921875, 0.052636718750000006)",1624948033,2131938
1093937,"(0.04573098570108414, -0.09993663430213928, -0.7287697196006775, 0.6758732199668884)","(-0.006724484730511904, -0.011468241922557354, -0.0016311868093907833)","(0.06639404296875001, 0.0602630615234375, 0.26796875000000003)",1624948033,7163047
1093938,"(0.045724257826805115, -0.09991039335727692, -0.7287722826004028, 0.6758748888969421)","(-0.0056592198088765144, -0.016794566065073013, -0.0032290841918438673)","(-0.0483001708984375, -0.063702392578125, 0.30610046386718753)",1624948033,12126445
